idrssd,username,url,financial report,financial report link,2022 annual report included,2022 annual report link,report_candidate_url,report_candidate_score,report_diagnostic,error_reason,other_report_years,processed_flag
463342,WisconsinBank,https://www.wisconsinbankandtrust.com/,YES,https://investorrelations.umb.com/financials/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
210434,NorthernTrust,www.northerntrust.com,YES,https://www.northerntrust.com/united-states/about-us/investor-relations/annual-reports,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
485559,FirstHorizonBnk,https://www.firsthorizon.com/,YES,https://ir.firsthorizon.com/annual-reports/default.aspx,UNKNOWN,,https://ir.firsthorizon.com/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
258771,HomeStreetBank,WWW.HOMESTREET.COM,YES,https://ir.mechanicsbank.com/financials/quarterly-results/default.aspx,UNKNOWN,,https://WWW.HOMESTREET.COM/about-us,,entry_from_analyze_bank,no_pdf_found,,DONE
601050,CommerceBank,https://www.commercebank.com/,YES,https://www.commercebank.com/about-us/annual-report,UNKNOWN,,https://www.commercebank.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
613679,SavingsFirst,https://www.firstfedsavings.bank/,YES,https://www.firstfedsavings.bank/investor-relations/,UNKNOWN,,https://www.firstfedsavings.bank/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
289515,FMTrust,https://fmtrust.bank/,YES,https://www.franklinfin.com/documents-filings/documents/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
289702,NorwaySavings,https://www.norwaysavings.bank/,YES,https://www.norwaysavings.bank/get-to-know-us/about-the-bank/annual-reports/,UNKNOWN,,https://www.norwaysavings.bank/get-to-know-us/about-the-bank/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
701062,CPBHawaii,https://www.cpb.bank/,YES,https://ir.cpb.bank/sec-filings/sec-filings/default.aspx,UNKNOWN,,https://www.cpb.bank/,,entry_from_analyze_bank,no_pdf_found,,DONE
759625,BankOfBotetourt,https://www.bankofbotetourt.com/,YES,https://bankofbotetourt.q4ir.com/financials/annual-reports/default.aspx,UNKNOWN,,https://bankofbotetourt.q4ir.com/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
852320,TruistNews,https://www.truist.com/,YES,https://ir.truist.com/annual-reports,UNKNOWN,,https://www.truist.com/who-we-are/about-truist,,entry_from_analyze_bank,no_pdf_found,,DONE
991340,1stSourceBank,https://www.1stsource.com/,YES,https://ir.1stsource.com/financials/annual-reports/default.aspx,UNKNOWN,,https://www.1stsource.com/help-support/frequently-asked-questions/,,entry_from_analyze_bank,no_pdf_found,,DONE
474759,SunflowerBank,www.sunflowerbank.com,YES,https://ir.firstsuncb.com/home/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://ir.firstsuncb.com/home/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
2757205,mvbbanking,https://mvbbanking.com/,YES,https://ir.mvbbanking.com/sec-filings/annual-reports/default.aspx,UNKNOWN,,https://mvbbanking.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
2775151,ABTGOLD,https://www.abtgold.com/,YES,https://www.abtgold.com/home/who-we-are/news-investor-relations,UNKNOWN,,https://www.abtgold.com/home/who-we-are/news-investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
498625,CalhounBanksWV,https://www.calhounbanks.com/,YES,https://www.calhounbanks.com/About-Us/Financial-Information,UNKNOWN,,https://www.calhounbanks.com/About-Us/Financial-Information,,entry_from_analyze_bank,no_pdf_found,,DONE
3284070,Ally,https://www.ally.com/,YES,https://www.ally.com/about/investor/annual-reports/,UNKNOWN,,https://www.ally.com/invest/robo-automated-investing/,,entry_from_analyze_bank,no_pdf_found,,DONE
3595271,BankWisely,https://thebankofprinceton.com/,YES,https://ir.thebankofprinceton.com/corporate-profile/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://ir.thebankofprinceton.com/corporate-profile/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
97804,MountainOneBank,https://www.mountainone.com/,YES,https://www.mountainone.com/about/news/?jsf=jet-engine:listing&tax=category:25,UNKNOWN,,https://www.mountainone.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
613008,RocklandTrust,https://www.rocklandtrust.com/,YES,https://issuu.com/rocklandtrust1907/docs/annual_report_2022?fr=sYTQzODcyMjI1Nzk,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
613343,CNBBankandTrust,https://www.cnbil.com/,YES,"https://www.cnbil.com/resources/88e643ea-302f-4a2f-aace-bd1b833eebce/CNB%20Bank%20Shares,%20Inc.%202022%20Annual%20Report.pdf",UNKNOWN,,,,entry_from_analyze_bank,,,DONE
34434,BankMagnolia,https://www.bankmagnolia.com/,YES,https://www.bankmagnolia.com/about/investor-relations#annual_reports,UNKNOWN,,https://www.bankmagnolia.com/about/investor-relations#annual_reports,,entry_from_analyze_bank,no_pdf_found,,DONE
58971,watrust,https://www.watrust.com/,YES,https://www.watrust.com/about/investor-relations,UNKNOWN,,https://www.watrust.com/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
100562,TriCountiesBank,https://www.tcbk.com/,YES,https://www.tcbk.com/about/investor-relations,UNKNOWN,,https://www.tcbk.com/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
113441,GoFSB,https://www.farmersstatebank.com/,YES,https://www.farmersstatebank.com/who-we-are/about-us/annual-reports,UNKNOWN,,https://www.farmersstatebank.com/who-we-are/about-us/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
242444,TriCityNatBank,https://tcnb.com/,YES,https://tcnb.com/investor-relations.html,UNKNOWN,,https://tcnb.com/investor-relations.html,,entry_from_analyze_bank,no_pdf_found,,DONE
332224,MFBank_NC,https://www.mfbonline.com/,YES,https://www.mfbonline.com/investor-relations/,UNKNOWN,,https://www.mfbonline.com/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
352772,Banner_Bank,https://www.bannerbank.com/,YES,https://investor.bannerbank.com/investor-relations/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://investor.bannerbank.com/investor-relations/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
365325,BankWithUnited,https://www.bankwithunited.com/,YES,https://www.bankwithunited.com/about-united/investor-relations.html,UNKNOWN,,https://www.bankwithunited.com/about-united/investor-relations.html,,entry_from_analyze_bank,no_pdf_found,,DONE
370020,yourbank,https://yourbank.bank,YES,https://investors.deluxe.com/overview/default.aspx,UNKNOWN,,https://investors.deluxe.com/overview/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
423739,morrisbankga,https://www.morris.bank/,YES,https://www.morris.bank/investor-relations,UNKNOWN,,https://www.morris.bank/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
507068,exchange_bank,https://www.exchangebank.com/,YES,https://www.exchangebank.com/investor-relations/2022,UNKNOWN,,https://www.exchangebank.com/investor-relations/2022,,entry_from_analyze_bank,no_pdf_found,,DONE
536527,BankIndustrial,www.industrial-bank.com,YES,https://industrial-bank.s3.amazonaws.com/docs/default-source/annual-report-/2024-12-31-independent-auditor-report-final.pdf?sfvrsn=6a5abdfc_1,UNKNOWN,,https://industrial-bank.s3.amazonaws.com/docs/default-source/annual-report-/2024-12-31-independent-auditor-report-final.pdf?sfvrsn=6a5abdfc_1,,entry_from_analyze_bank,no_pdf_found,,DONE
680813,farmersbnkgroup,https://farmersbankgroup.com/,YES,https://ir.farmersbankgroup.com/corporate-overview/corporate-profile/default.aspx,UNKNOWN,,https://ir.farmersbankgroup.com/corporate-overview/corporate-profile/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
694847,centurybt,https://www.centurybankandtrust.com/,YES,https://www.centurybankandtrust.com/connect/contact/investor-relations,UNKNOWN,,https://www.centurybankandtrust.com/connect/contact/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
713926,fmbankva,https://www.fmbankva.com/,YES,https://www.fmbankva.com/investor-relations/,UNKNOWN,,https://www.fmbankva.com/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
716374,FirstHarrison,https://www.firstharrison.com/,YES,https://www.firstharrison.com/investor-relations,UNKNOWN,,https://www.firstharrison.com/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
731247,HillsBank,https://www.hillsbank.com/,YES,https://www.hillsbank.com/investor-relations,UNKNOWN,,https://www.hillsbank.com/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
783844,CitizensBankWI,https://www.citizenbank.bank/,YES,https://www.citizenbank.bank/about/investor-relations,UNKNOWN,,https://www.citizenbank.bank/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
785147,FNBKY,https://www.fnbky.com/,YES,https://www.fnbky.com/investor-relations,UNKNOWN,,https://www.fnbky.com/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
816603,WashTrust,https://www.washtrust.com/,YES,https://ir.washtrust.com/financial-info/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
857811,MauchChunkTrust,https://www.mct.bank/,YES,https://mct.bank/investor-relations/,UNKNOWN,,https://mct.bank/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
870913,joinbsb,https://www.joinbsb.com/,YES,https://www.joinbsb.com/about-us/investor-relations/,UNKNOWN,,https://www.joinbsb.com/about-us/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
898627,CitizensBankSC,https://www.tcbsc.bank/,YES,https://www.tcbsc.bank/about/investor-relations,UNKNOWN,,https://www.tcbsc.bank/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
1007734,BankingCompany,https://barwickbank.com/,YES,https://barwickbank.com/investor-relations,UNKNOWN,,https://barwickbank.com/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
2915461,NorthStateBank,https://www.northstatebank.com/,YES,https://www.northstatebank.com/about/investor-relations,UNKNOWN,,https://www.northstatebank.com/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
2963266,FirstCarolinaBk,https://www.firstcarolinabank.com/,YES,https://www.firstcarolinabank.com/about/investor-relations,UNKNOWN,,https://www.firstcarolinabank.com/about/investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
3290240,TruxtonTrust,https://www.truxtontrust.com/,YES,https://www.truxtontrust.com/redirects/investor-relations/,UNKNOWN,,https://www.truxtontrust.com/redirects/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
3437157,MyRiverBank,https://riverbankandtrust.com/,YES,https://riverbankandtrust.com/about-us/investor-relations/financial-reporting/,UNKNOWN,,https://riverbankandtrust.com/about-us/investor-relations/financial-reporting/,,entry_from_analyze_bank,no_pdf_found,,DONE
3614837,myaccessbank,https://www.accessbankplc.com/,YES,https://www.accessbankplc.com/investor-relations/financial-reports/annual-reports,UNKNOWN,,https://www.accessbankplc.com/investor-relations/financial-reports/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
3729124,FreedomBankNJ,https://www.fbnj.com/,YES,https://www.fbnj.com/investor-relations/,UNKNOWN,,https://www.fbnj.com/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
3938186,BankUnited,https://www.bankunited.com/,YES,https://ir.bankunited.com/financial-information/proxy-annual-reports,UNKNOWN,,https://www.bankunited.com/about-us,,entry_from_analyze_bank,no_pdf_found,,DONE
853112,heartlandbank,https://www.heartland.bank/,YES,https://ir.germanamerican.com/financials/annual-reports/default.aspx,UNKNOWN,,https://www.heartland.bank/,,entry_from_analyze_bank,no_pdf_found,,DONE
5316920,banknewvalley,https://banknewvalley.com/,YES,https://banknewvalley.com/about/investors/,UNKNOWN,,https://banknewvalley.com/about/investors/,,entry_from_analyze_bank,no_pdf_found,,DONE
5412457,lexiconbank,https://lexiconbank.com/,YES,https://lexiconbank.com/investor-relations/,UNKNOWN,,https://lexiconbank.com/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
13103,bcsb,https://www.bristolcountysavings.com/,YES,https://www.bristolcountysavings.com/About-Us/Annual-Report-Financial-Statement,UNKNOWN,,https://www.bristolcountysavings.com/About-Us/Annual-Report-Financial-Statement,,entry_from_analyze_bank,no_pdf_found,,DONE
65205,TorrSavBank,https://www.torringtonsavings.bank/,YES,https://www.torringtonsavings.bank/annual-report/,UNKNOWN,,https://www.torringtonsavings.bank/annual-report/,,entry_from_analyze_bank,no_pdf_found,,DONE
212522,Somersettrust,https://www.somersettrust.com/,YES,https://www.somersettrust.com/news/2022-Annual-Report.cfm?csSearch=120340_1,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
3303298,CitizensBank,https://www.citizensbank.com/homepage.aspx,YES,https://investor.citizensbank.com/about-us/investor-relations/financial-information/annual-reports/2024.aspx,UNKNOWN,,https://investor.citizensbank.com/about-us/investor-relations/financial-information/annual-reports/2024.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
928618,AmeriServBank,https://www.ameriserv.com/,YES,https://www.ameriserv.com/,UNKNOWN,,https://www.ameriserv.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
61122,MyBank,https://mybank.com/,YES,https://investors.mybank.com/financials/annual-reports/default.aspx,UNKNOWN,,https://investors.mybank.com/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
342410,OrrstownBank,https://www.orrstown.com/,YES,http://investors.orrstown.com/,UNKNOWN,,http://investors.orrstown.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
361167,bankatsouthside,https://www.southside.com/,YES,https://investors.southside.com/corporate-overview/corporate-profile/default.aspx,UNKNOWN,,https://investors.southside.com/corporate-overview/corporate-profile/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
506922,sandyspringbank,https://www.sandyspringbank.com/,YES,https://investors.atlanticunionbank.com/company-information/annual-reports-and-proxy,UNKNOWN,,https://investors.atlanticunionbank.com/company-information/annual-reports-and-proxy,,entry_from_analyze_bank,no_pdf_found,,DONE
556815,PeoplesBank1864,https://www.peoplesbanknet.com/,YES,http://investors.orrstown.com/,UNKNOWN,,http://investors.orrstown.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
572374,Great_Southern,https://www.greatsouthernbank.com/,YES,https://investors.greatsouthernbank.com/financials/annual-reports/default.aspx,UNKNOWN,,https://www.greatsouthernbank.com/financial-education,,entry_from_analyze_bank,no_pdf_found,,DONE
693224,Atlantic_Union,https://www.atlanticunionbank.com/,YES,https://investors.atlanticunionbank.com/company-information/annual-reports-and-proxy,UNKNOWN,,https://investors.atlanticunionbank.com/company-information/annual-reports-and-proxy,,entry_from_analyze_bank,no_pdf_found,,DONE
763677,SecFedBank,https://www.securityfederalbank.com/,YES,https://www.securityfederalbank.com/stock-info-investor-relations,UNKNOWN,,https://www.securityfederalbank.com/stock-info-investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
876634,CapitalCityBank,https://www.ccbg.com/,YES,https://investors.ccbg.com/company-information/annual-reports-proxy,UNKNOWN,,https://investors.ccbg.com/company-information/annual-reports-proxy,,entry_from_analyze_bank,no_pdf_found,,DONE
2858960,thebancorp,https://www.thebancorp.com/,YES,https://investors.thebancorp.com/overview/default.aspx,UNKNOWN,,https://investors.thebancorp.com/overview/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
1940747,DesjardinsGroup,https://www.desjardins.com/ca/,YES,https://www.desjardins.com/ca/about-us/investor-relations/annual-quarterly-reports/desjardins-group/index.jsp,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
3019982,freedombankofva,https://freedom.bank/,YES,https://investors.freedom.bank/?__sm.tabId=3gxtmk0sh9m&__sm.accessToken=eyJ0eXAiOiJKV1QiLCJhbGciOiJFUzI1NiIsImtpZCI6IjNhMDA1NjBmLWIxMDMtNGZiZi1iZTk2LTEwNTkwYjc2ZTkzOCJ9.eyJpYXQiOjE3NTI4NjUxNTksImV4cCI6MTc1NDA3NDc1OSwiaXNzIjoiR2xpYSBTaXRlIFZpc2l0b3IgQ29uZmlnIiwic3ViIjoidmlzaXRvcjpmZWZjZjkzMC1kZTMwLTRhZWEtYjUzYS1iYzA5NWY4MDc4NWMiLCJyb2xlcyI6W3sidHlwZSI6InZpc2l0b3IiLCJ2aXNpdG9yX2lkIjoiZmVmY2Y5MzAtZGUzMC00YWVhLWI1M2EtYmMwOTVmODA3ODVjIn0seyJ0eXBlIjoic2l0ZV92aXNpdG9yIiwic2l0ZV9pZCI6ImQwMzgxYzNlLWZiYTgtNGU0MS1hZTEzLTk2NTdlOWQ3MGUxMiIsImVuZ2FnZW1lbnRfc2l0ZV9pZHMiOlsiZDAzODFjM2UtZmJhOC00ZTQxLWFlMTMtOTY1N2U5ZDcwZTEyIl19XSwiYWNjb3VudF9pZCI6IjkwNWVhNWZjLWI5MjctNDkyMS05YWZiLTlkM2RmMTI2NDg4MiJ9.I9bFN9FaoXyGEWipxwB0_tODLdeaYrdr2ltCpDi6jqMkfw71nfx_Tsf60s9YW3PGFdGBfBWJApTOlP2WT4vq6g&__sm.visitor_priority=low,UNKNOWN,,https://investors.freedom.bank/?__sm.tabId=3gxtmk0sh9m&__sm.accessToken=eyJ0eXAiOiJKV1QiLCJhbGciOiJFUzI1NiIsImtpZCI6IjNhMDA1NjBmLWIxMDMtNGZiZi1iZTk2LTEwNTkwYjc2ZTkzOCJ9.eyJpYXQiOjE3NTI4NjUxNTksImV4cCI6MTc1NDA3NDc1OSwiaXNzIjoiR2xpYSBTaXRlIFZpc2l0b3IgQ29uZmlnIiwic3ViIjoidmlzaXRvcjpmZWZjZjkzMC1kZTMwLTRhZWEtYjUzYS1iYzA5NWY4MDc4NWMiLCJyb2xlcyI6W3sidHlwZSI6InZpc2l0b3IiLCJ2aXNpdG9yX2lkIjoiZmVmY2Y5MzAtZGUzMC00YWVhLWI1M2EtYmMwOTVmODA3ODVjIn0seyJ0eXBlIjoic2l0ZV92aXNpdG9yIiwic2l0ZV9pZCI6ImQwMzgxYzNlLWZiYTgtNGU0MS1hZTEzLTk2NTdlOWQ3MGUxMiIsImVuZ2FnZW1lbnRfc2l0ZV9pZHMiOlsiZDAzODFjM2UtZmJhOC00ZTQxLWFlMTMtOTY1N2U5ZDcwZTEyIl19XSwiYWNjb3VudF9pZCI6IjkwNWVhNWZjLWI5MjctNDkyMS05YWZiLTlkM2RmMTI2NDg4MiJ9.I9bFN9FaoXyGEWipxwB0_tODLdeaYrdr2ltCpDi6jqMkfw71nfx_Tsf60s9YW3PGFdGBfBWJApTOlP2WT4vq6g&__sm.visitor_priority=low,,entry_from_analyze_bank,no_pdf_found,,DONE
114260,FNBAlaska,https://www.fnbalaska.com/,YES,https://www.fnbalaska.com/about/shareholder-relations/,UNKNOWN,,https://www.fnbalaska.com/about/shareholder-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
2700984,WEXIncNews,https://www.wexinc.com/,YES,https://ir.wexinc.com/financials/annual-reports-proxy-esg/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
916745,BNABank,https://www.bnabank.com/,YES,https://bna.bank/investor-relations/#reports,UNKNOWN,,https://bna.bank/investor-relations/#reports,,entry_from_analyze_bank,no_pdf_found,,DONE
682563,FrostBank,https://www.frostbank.com/,YES,https://investor.frostbank.com/sec-filings/annual-reports/default.aspx,UNKNOWN,,https://www.frostbank.com/financial-technology/online-business-banking,,entry_from_analyze_bank,no_pdf_found,,DONE
294023,FSB_4_Me,https://www.fsb4me.com/,YES,https://www.fsb4me.com/about/annual-report,UNKNOWN,,https://www.fsb4me.com/about/annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
345309,ChelseaGroton,https://chelseagroton.com/,YES,https://chelseagroton.com/annual-report-2024/,UNKNOWN,,https://chelseagroton.com/annual-report-2024/,,entry_from_analyze_bank,no_pdf_found,,DONE
2847142,CogentBank,https://cogentbank.com/,YES,https://cogentbank.com/investor-relations/,UNKNOWN,,https://cogentbank.com/investor-relations/,,entry_from_analyze_bank,no_pdf_found,,DONE
557858,INTRUSTBank,www.intrustbank.com,YES,https://www.intrustbank.com/annual-report,UNKNOWN,,https://www.intrustbank.com/annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
664206,CapeCodFive,https://www.capecodfive.com/,YES,https://www.capecodfive.com/about-us/2024-annual-report,UNKNOWN,,https://www.capecodfive.com/about-us/2024-annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
833404,BankFive,https://www.bankfive.com/personal,YES,https://www.bankfive.com/about/annual-report,UNKNOWN,,https://www.bankfive.com/about/annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
327305,KatahdinTrust,https://www.katahdintrust.com/,YES,https://www.katahdintrust.com/Shareholder-Relations/#Financial-Reports,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
443205,UnionSavingsCT,https://www.unionsavings.com/,YES,https://www.unionsavings.com/annual-reports/,UNKNOWN,,https://www.unionsavings.com/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
3390627,SignatureBankGA,https://www.signaturebankga.com/,YES,https://www.signaturebankga.com/ir/investor-relations/financial-information/,UNKNOWN,,https://www.signaturebankga.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
198149,AbbyBank,https://www.abbybank.com/,YES,https://www.abbybank.com/resource-center/newsroom/annual-reports,UNKNOWN,,https://www.abbybank.com/resource-center/newsroom/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
932978,FirstrustBank,https://www.firstrust.com/,YES,https://first-trust.webflow.io/financial-information,UNKNOWN,,https://first-trust.webflow.io/financial-information,,entry_from_analyze_bank,no_pdf_found,,DONE
2471239,theCFGBank,https://www.cfg.bank/,YES,https://www.cfg.bank/about/financial-information/,UNKNOWN,,https://www.cfg.bank/about/financial-information/,,entry_from_analyze_bank,no_pdf_found,,DONE
722777,bancosantander,https://www.santander.com/en/home,YES,https://www.santander.com/en/shareholders-and-investors/financial-and-economic-information/annual-report,UNKNOWN,,https://www.santander.com/en/shareholders-and-investors/financial-and-economic-information/annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
345756,FSBfinancial,https://fsbfinancial.com/,YES,https://fsbfinancial.com/resource-center/annual-reports/annual-report-2024/,UNKNOWN,,https://fsbfinancial.com/resource-center/annual-reports/annual-report-2024/,,entry_from_analyze_bank,no_pdf_found,,DONE
3610718,bankODNB,https://www.odnbonline.com/,YES,https://www.odnbonline.com/About-Us/Investor-Relations,UNKNOWN,,https://www.odnbonline.com/About-Us/Investor-Relations,,entry_from_analyze_bank,no_pdf_found,,DONE
407506,Ion_Bank,https://ionbank.com/,YES,https://ionbank.com/about-us/annual-reports/,UNKNOWN,,https://ionbank.com/about-us/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
463605,PTC1886,https://www.ptcvt.com/,YES,https://www.ptcvt.com/about-us/annual-reports/,UNKNOWN,,https://www.ptcvt.com/about-us/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
3650563,RegalBank,https://www.regalbanknj.com/,YES,https://ir.somersetsavings.com/overview/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://ir.somersetsavings.com/overview/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
3720608,OakworthCapital,https://oakworth.com/,YES,https://oakworth.com/shareholder-relations/,UNKNOWN,,,,entry_from_analyze_bank,,,DONE
664653,NABNA2001,https://nativeamericanbank.com/,YES,https://nativeamericanbank.com/about-us/annual-reports/,UNKNOWN,,https://nativeamericanbank.com/about-us/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
933975,BankofUtah,https://www.bankofutah.com/,YES,https://www.bankofutah.com/annual-reports/2022-annual-report,UNKNOWN,,https://www.bankofutah.com/annual-reports/2022-annual-report,,entry_from_analyze_bank,no_pdf_found,,DONE
